"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
234,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",234,"Sucker Creek 150A","Réserve Indienne","Indian Reserve",NA,NA
235,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",235,"Swan Hills","Town","Town",NA,NA
236,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",236,"Swan River 150E","Réserve Indienne","Indian Reserve",NA,NA
237,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",237,"Tall Cree 173A","Réserve Indienne","Indian Reserve",NA,NA
238,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",238,"Tall Cree 173","Réserve Indienne","Indian Reserve",NA,NA
239,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",239,"Upper Hay River 212","Réserve Indienne","Indian Reserve",NA,NA
240,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",240,"Utikoomak Lake 155A","Réserve Indienne","Indian Reserve",NA,NA
241,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",241,"Utikoomak Lake 155","Réserve Indienne","Indian Reserve",NA,NA
242,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",242,"Wabasca 166A","Réserve Indienne","Indian Reserve",NA,NA
243,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",243,"Wabasca 166B","Réserve Indienne","Indian Reserve",NA,NA
244,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",244,"Wabasca 166C","Réserve Indienne","Indian Reserve",NA,NA
245,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",245,"Wabasca 166D","Réserve Indienne","Indian Reserve",NA,NA
246,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",246,"Wabasca 166","Réserve Indienne","Indian Reserve",NA,NA
247,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",247,"Woodland Cree 226","Réserve Indienne","Indian Reserve",NA,NA
248,42,"CAN","Canada",1,"Alberta",8,"Division No. 17",248,"Woodland Cree 228","Réserve Indienne","Indian Reserve",NA,NA
249,42,"CAN","Canada",1,"Alberta",9,"Division No. 18",249,"Fox Creek","Town","Town",NA,NA
250,42,"CAN","Canada",1,"Alberta",9,"Division No. 18",250,"Grande Cache","Town","Town",NA,NA
251,42,"CAN","Canada",1,"Alberta",9,"Division No. 18",251,"Greenview No. 16","Municipal District","Municipal District",NA,NA
252,42,"CAN","Canada",1,"Alberta",9,"Division No. 18",252,"Sturgeon Lake 154A","Réserve Indienne","Indian Reserve",NA,NA
253,42,"CAN","Canada",1,"Alberta",9,"Division No. 18",253,"Sturgeon Lake 154","Réserve Indienne","Indian Reserve",NA,NA
254,42,"CAN","Canada",1,"Alberta",9,"Division No. 18",254,"Valleyview","Town","Town",NA,NA
255,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",255,"Beaverlodge","Town","Town",NA,NA
256,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",256,"Berwyn","Village","Village",NA,NA
257,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",257,"Birch Hills County","Municipal District","Municipal District",NA,NA
258,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",258,"Donnelly","Village","Village",NA,NA
259,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",259,"Duncan's 151A","Réserve Indienne","Indian Reserve",NA,NA
260,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",260,"Fairview No. 136","Municipal District","Municipal District",NA,NA
261,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",261,"Fairview","Town","Town",NA,NA
262,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",262,"Falher","Town","Town",NA,NA
263,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",263,"Girouxville","Village","Village",NA,NA
264,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",264,"Grande Prairie County No. 1","County Municipality","County Municipality",NA,NA
265,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",265,"Grande Prairie","Cité","City",NA,NA
266,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",266,"Grimshaw","Town","Town",NA,NA
267,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",267,"Horse Lakes 152B","Réserve Indienne","Indian Reserve",NA,NA
268,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",268,"Hythe","Village","Village",NA,NA
269,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",269,"McLennan","Town","Town",NA,NA
270,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",270,"Peace No. 135","Municipal District","Municipal District",NA,NA
271,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",271,"Peace River","Town","Town",NA,NA
272,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",272,"Rycroft","Village","Village",NA,NA
273,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",273,"Saddle Hills County","Municipal District","Municipal District",NA,NA
274,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",274,"Sexsmith","Town","Town",NA,NA
275,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",275,"Smoky River No. 130","Municipal District","Municipal District",NA,NA
276,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",276,"Spirit River No. 133","Municipal District","Municipal District",NA,NA
277,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",277,"Spirit River","Town","Town",NA,NA
278,42,"CAN","Canada",1,"Alberta",10,"Division No. 19",278,"Wembley","Town","Town",NA,NA
279,42,"CAN","Canada",1,"Alberta",11,"Division No. 1",279,"Bow Island","Town","Town",NA,NA
280,42,"CAN","Canada",1,"Alberta",11,"Division No. 1",280,"Burdett","Village","Village",NA,NA
281,42,"CAN","Canada",1,"Alberta",11,"Division No. 1",281,"Cypress County","Municipal District","Municipal District",NA,NA
282,42,"CAN","Canada",1,"Alberta",11,"Division No. 1",282,"Foremost","Village","Village",NA,NA
283,42,"CAN","Canada",1,"Alberta",11,"Division No. 1",283,"Forty Mile County No. 8","County Municipality","County Municipality",NA,NA
284,42,"CAN","Canada",1,"Alberta",11,"Division No. 1",284,"Medicine Hat","Cité","City",NA,NA
285,42,"CAN","Canada",1,"Alberta",11,"Division No. 1",285,"Redcliff","Town","Town",NA,NA
286,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",286,"Barnwell","Village","Village",NA,NA
287,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",287,"Barons","Village","Village",NA,NA
288,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",288,"Bassano","Town","Town",NA,NA
289,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",289,"Brooks","Town","Town",NA,NA
290,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",290,"Coaldale","Town","Town",NA,NA
291,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",291,"Coalhurst","Town","Town",NA,NA
292,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",292,"Coutts","Village","Village",NA,NA
293,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",293,"Duchess","Village","Village",NA,NA
294,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",294,"Lethbridge County","County Municipality","County Municipality",NA,NA
295,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",295,"Lethbridge","Cité","City",NA,NA
296,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",296,"Milk River","Town","Town",NA,NA
297,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",297,"Newell County No. 4","County Municipality","County Municipality",NA,NA
298,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",298,"Nobleford","Village","Village",NA,NA
299,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",299,"Picture Butte","Town","Town",NA,NA
300,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",300,"Raymond","Town","Town",NA,NA
301,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",301,"Rosemary","Village","Village",NA,NA
302,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",302,"Stirling","Village","Village",NA,NA
303,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",303,"Taber Municipal District","Municipal District","Municipal District",NA,NA
304,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",304,"Taber","Town","Town",NA,NA
305,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",305,"Tilley","Village","Village",NA,NA
306,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",306,"Vauxhall","Town","Town",NA,NA
307,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",307,"Warner County No. 5","County Municipality","County Municipality",NA,NA
308,42,"CAN","Canada",1,"Alberta",12,"Division No. 2",308,"Warner","Village","Village",NA,NA
309,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",309,"Blood 148A","Réserve Indienne","Indian Reserve",NA,NA
310,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",310,"Blood 148","Réserve Indienne","Indian Reserve",NA,NA
311,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",311,"Cardston County","Municipal District","Municipal District",NA,NA
312,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",312,"Cardston","Town","Town",NA,NA
313,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",313,"Claresholm","Town","Town",NA,NA
314,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",314,"Cowley","Village","Village",NA,NA
315,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",315,"Fort MacLeod","Town","Town",NA,NA
316,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",316,"Glenwood","Village","Village",NA,NA
317,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",317,"Granum","Town","Town",NA,NA
318,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",318,"Hillspring","Village","Village",NA,NA
319,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",319,"Improvement District No.  4","Improvement District","Improvement District",NA,NA
320,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",320,"Magrath","Town","Town",NA,NA
321,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",321,"Nanton","Town","Town",NA,NA
322,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",322,"Peigan 147","Réserve Indienne","Indian Reserve",NA,NA
323,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",323,"Pincher Creek No. 9","Municipal District","Municipal District",NA,NA
324,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",324,"Pincher Creek","Town","Town",NA,NA
325,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",325,"Stavely","Town","Town",NA,NA
326,42,"CAN","Canada",1,"Alberta",13,"Division No. 3",326,"Willow Creek No. 26","Municipal District","Municipal District",NA,NA
327,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",327,"Acadia No. 34","Municipal District","Municipal District",NA,NA
328,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",328,"Cereal","Village","Village",NA,NA
329,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",329,"Consort","Village","Village",NA,NA
330,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",330,"Empress","Village","Village",NA,NA
331,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",331,"Hanna","Town","Town",NA,NA
332,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",332,"Oyen","Town","Town",NA,NA
333,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",333,"Special Area No. 2","Special Area","Special Area",NA,NA
334,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",334,"Special Area No. 3","Special Area","Special Area",NA,NA
335,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",335,"Special Area No. 4","Special Area","Special Area",NA,NA
336,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",336,"Veteran","Village","Village",NA,NA
337,42,"CAN","Canada",1,"Alberta",14,"Division No. 4",337,"Youngstown","Village","Village",NA,NA
338,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",338,"Acme","Village","Village",NA,NA
339,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",339,"Arrowwood","Village","Village",NA,NA
340,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",340,"Carbon","Village","Village",NA,NA
341,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",341,"Carmangay","Village","Village",NA,NA
342,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",342,"Champion","Village","Village",NA,NA
343,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",343,"Delia","Village","Village",NA,NA
344,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",344,"Drumheller","Town","Town",NA,NA
345,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",345,"Hussar","Village","Village",NA,NA
346,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",346,"Kneehill County","Municipal District","Municipal District",NA,NA
347,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",347,"Linden","Village","Village",NA,NA
348,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",348,"Lomond","Village","Village",NA,NA
349,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",349,"Milo","Village","Village",NA,NA
350,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",350,"Morrin","Village","Village",NA,NA
351,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",351,"Munson","Village","Village",NA,NA
352,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",352,"Rockyford","Village","Village",NA,NA
353,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",353,"Siksika 146","Réserve Indienne","Indian Reserve",NA,NA
354,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",354,"Standard","Village","Village",NA,NA
355,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",355,"Starland County","Municipal District","Municipal District",NA,NA
356,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",356,"Strathmore","Town","Town",NA,NA
357,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",357,"Three Hills","Town","Town",NA,NA
358,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",358,"Trochu","Town","Town",NA,NA
359,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",359,"Vulcan County","County Municipality","County Municipality",NA,NA
360,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",360,"Vulcan","Town","Town",NA,NA
361,42,"CAN","Canada",1,"Alberta",15,"Division No. 5",361,"Wheatland County","County Municipality","County Municipality",NA,NA
362,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",362,"Airdrie","Cité","City",NA,NA
363,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",363,"Beiseker","Village","Village",NA,NA
364,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",364,"Black Diamond","Town","Town",NA,NA
365,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",365,"Calgary","Cité","City",NA,NA
366,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",366,"Carstairs","Town","Town",NA,NA
367,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",367,"Chestermere","Town","Town",NA,NA
368,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",368,"Cochrane","Town","Town",NA,NA
369,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",369,"Cremona","Village","Village",NA,NA
370,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",370,"Crossfield","Town","Town",NA,NA
371,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",371,"Didsbury","Town","Town",NA,NA
372,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",372,"Eden Valley 216","Réserve Indienne","Indian Reserve",NA,NA
373,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",373,"Foothills No. 31","Municipal District","Municipal District",NA,NA
374,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",374,"High River","Town","Town",NA,NA
375,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",375,"Irricana","Village","Village",NA,NA
376,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",376,"Longview","Village","Village",NA,NA
377,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",377,"Mountain View County","County Municipality","County Municipality",NA,NA
378,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",378,"Okotoks","Town","Town",NA,NA
379,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",379,"Olds","Town","Town",NA,NA
380,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",380,"Rocky View No. 44","Municipal District","Municipal District",NA,NA
381,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",381,"Sundre","Town","Town",NA,NA
382,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",382,"Tsuu T'ina Nation 145 (Sarcee 145)","Réserve Indienne","Indian Reserve",NA,NA
383,42,"CAN","Canada",1,"Alberta",16,"Division No. 6",383,"Turner Valley","Town","Town",NA,NA
384,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",384,"Alliance","Village","Village",NA,NA
385,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",385,"Amisk","Village","Village",NA,NA
386,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",386,"Big Valley","Village","Village",NA,NA
387,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",387,"Botha","Village","Village",NA,NA
388,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",388,"Castor","Town","Town",NA,NA
389,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",389,"Chauvin","Village","Village",NA,NA
390,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",390,"Coronation","Town","Town",NA,NA
391,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",391,"Czar","Village","Village",NA,NA
392,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",392,"Daysland","Town","Town",NA,NA
393,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",393,"Donalda","Village","Village",NA,NA
394,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",394,"Edgerton","Village","Village",NA,NA
395,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",395,"Flagstaff County","County Municipality","County Municipality",NA,NA
396,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",396,"Forestburg","Village","Village",NA,NA
397,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",397,"Gadsby","Village","Village",NA,NA
398,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",398,"Galahad","Village","Village",NA,NA
399,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",399,"Halkirk","Village","Village",NA,NA
400,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",400,"Hardisty","Town","Town",NA,NA
401,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",401,"Heisler","Village","Village",NA,NA
402,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",402,"Hughenden","Village","Village",NA,NA
403,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",403,"Irma","Village","Village",NA,NA
404,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",404,"Killam","Town","Town",NA,NA
405,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",405,"Lougheed","Village","Village",NA,NA
406,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",406,"Paintearth County No. 18","County Municipality","County Municipality",NA,NA
407,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",407,"Provost No. 52","Municipal District","Municipal District",NA,NA
408,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",408,"Provost","Town","Town",NA,NA
409,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",409,"Rochon Sands","Summer Village","Summer Village",NA,NA
410,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",410,"Sedgewick","Town","Town",NA,NA
411,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",411,"Stettler County No. 6","County Municipality","County Municipality",NA,NA
412,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",412,"Stettler","Town","Town",NA,NA
413,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",413,"Strome","Village","Village",NA,NA
414,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",414,"Wainwright No. 61","Municipal District","Municipal District",NA,NA
415,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",415,"Wainwright","Town","Town",NA,NA
416,42,"CAN","Canada",1,"Alberta",17,"Division No. 7",416,"White Sands","Summer Village","Summer Village",NA,NA
417,42,"CAN","Canada",1,"Alberta",18,"Division No. 8",417,"Alix","Village","Village",NA,NA
418,42,"CAN","Canada",1,"Alberta",18,"Division No. 8",418,"Bentley","Town","Town",NA,NA
419,42,"CAN","Canada",1,"Alberta",18,"Division No. 8",419,"Birchcliff","Summer Village","Summer Village",NA,NA
420,42,"CAN","Canada",1,"Alberta",18,"Division No. 8",420,"Blackfalds","Town","Town",NA,NA
421,42,"CAN","Canada",1,"Alberta",18,"Division No. 8",421,"Bowden","Town","Town",NA,NA
422,42,"CAN","Canada",1,"Alberta",18,"Division No. 8",422,"Clive","Village","Village",NA,NA
423,42,"CAN","Canada",1,"Alberta",18,"Division No. 8",423,"Delburne","Village","Village",NA,NA
424,42,"CAN","Canada",1,"Alberta",18,"Division No. 8",424,"Eckville","Town","Town",NA,NA
425,42,"CAN","Canada",1,"Alberta",18,"Division No. 8",425,"Elnora","Village","Village",NA,NA
